Theta,Alpha,Low_beta,High_beta,Gamma
6.93924389,3.478144319,2.648235168,1.124160059,1.146589388
3.874875933,1.709214518,6.50379598,2.080437712,2.181764867
7.400498841,3.713547023,5.767886169,5.108454504,10.10386897
9.396996732,5.775826473,3.309286634,3.072584869,2.362325487
8.83411858,5.677922,3.1885852,3.138448157,2.526773083
6.93924389,3.478144319,2.648235168,1.124160059,1.146589388
3.874875933,1.709214518,6.50379598,2.080437712,2.181764867
7.400498841,3.713547023,5.767886169,5.108454504,10.10386897
9.396996732,5.775826473,3.309286634,3.072584869,2.362325487
8.83411858,5.677922,3.1885852,3.138448157,2.526773083
6.93924389,3.478144319,2.648235168,1.124160059,1.146589388
3.874875933,1.709214518,6.50379598,2.080437712,2.181764867
7.400498841,3.713547023,5.767886169,5.108454504,10.10386897
9.396996732,5.775826473,3.309286634,3.072584869,2.362325487
8.83411858,5.677922,3.1885852,3.138448157,2.526773083
6.93924389,3.478144319,2.648235168,1.124160059,1.146589388
3.874875933,1.709214518,6.50379598,2.080437712,2.181764867
7.400498841,3.713547023,5.767886169,5.108454504,10.10386897
9.396996732,5.775826473,3.309286634,3.072584869,2.362325487
8.83411858,5.677922,3.1885852,3.138448157,2.526773083
6.93924389,3.478144319,2.648235168,1.124160059,1.146589388
3.874875933,1.709214518,6.50379598,2.080437712,2.181764867
7.400498841,3.713547023,5.767886169,5.108454504,10.10386897
9.396996732,5.775826473,3.309286634,3.072584869,2.362325487
10.00770125,6.145062035,4.857767801,2.54788098,3.092121994
4.941428307,4.032195168,3.777799149,1.177274948,1.529097997
3.449080394,1.562318759,9.599728946,2.055399126,2.720459448
7.378159642,4.612047416,6.168811284,10.00274126,14.81335039
10.52442217,5.409390009,4.700343048,2.311232106,2.960781982
10.00770125,6.145062035,4.857767801,2.54788098,3.092121994
4.941428307,4.032195168,3.777799149,1.177274948,1.529097997
3.449080394,1.562318759,9.599728946,2.055399126,2.720459448
7.378159642,4.612047416,6.168811284,10.00274126,14.81335039
10.52442217,5.409390009,4.700343048,2.311232106,2.960781982
10.00770125,6.145062035,4.857767801,2.54788098,3.092121994
4.941428307,4.032195168,3.777799149,1.177274948,1.529097997
3.449080394,1.562318759,9.599728946,2.055399126,2.720459448
7.378159642,4.612047416,6.168811284,10.00274126,14.81335039
10.52442217,5.409390009,4.700343048,2.311232106,2.960781982
10.00770125,6.145062035,4.857767801,2.54788098,3.092121994
4.941428307,4.032195168,3.777799149,1.177274948,1.529097997
3.449080394,1.562318759,9.599728946,2.055399126,2.720459448
7.378159642,4.612047416,6.168811284,10.00274126,14.81335039
10.52442217,5.409390009,4.700343048,2.311232106,2.960781982
5.993416597,5.978394913,8.671538398,3.346733566,2.805580672
3.622404719,3.001394152,2.839045738,1.000246886,1.143338053
5.15861572,1.86205904,6.853052111,2.807640091,2.616808558
11.38489075,8.736473941,4.361836749,9.842430359,9.484079047
5.551778654,5.63059805,7.598970116,2.998161848,2.758203627
5.993416597,5.978394913,8.671538398,3.346733566,2.805580672
3.622404719,3.001394152,2.839045738,1.000246886,1.143338053
5.15861572,1.86205904,6.853052111,2.807640091,2.616808558
11.38489075,8.736473941,4.361836749,9.842430359,9.484079047
5.551778654,5.63059805,7.598970116,2.998161848,2.758203627
5.993416597,5.978394913,8.671538398,3.346733566,2.805580672
3.622404719,3.001394152,2.839045738,1.000246886,1.143338053
5.15861572,1.86205904,6.853052111,2.807640091,2.616808558
11.38489075,8.736473941,4.361836749,9.842430359,9.484079047
5.551778654,5.63059805,7.598970116,2.998161848,2.758203627
5.993416597,5.978394913,8.671538398,3.346733566,2.805580672
3.622404719,3.001394152,2.839045738,1.000246886,1.143338053
5.15861572,1.86205904,6.853052111,2.807640091,2.616808558
11.38489075,8.736473941,4.361836749,9.842430359,9.484079047
5.551778654,5.63059805,7.598970116,2.998161848,2.758203627
5.993416597,5.978394913,8.671538398,3.346733566,2.805580672
3.622404719,3.001394152,2.839045738,1.000246886,1.143338053
5.15861572,1.86205904,6.853052111,2.807640091,2.616808558
11.38489075,8.736473941,4.361836749,9.842430359,9.484079047
5.551778654,5.63059805,7.598970116,2.998161848,2.758203627
4.358328576,3.046970567,5.444289196,2.782871825,1.213610412
3.758597933,2.137728811,2.305243325,0.7717078337,0.7906404179
4.560321523,2.237830567,4.261588614,2.761232113,1.907067464
8.698546913,4.349762149,4.806148873,4.54959651,5.300944071
3.490457807,3.047929792,4.634628942,2.679067566,1.263545387
4.358328576,3.046970567,5.444289196,2.782871825,1.213610412
3.758597933,2.137728811,2.305243325,0.7717078337,0.7906404179
4.560321523,2.237830567,4.261588614,2.761232113,1.907067464
8.698546913,4.349762149,4.806148873,4.54959651,5.300944071
3.490457807,3.047929792,4.634628942,2.679067566,1.263545387
4.358328576,3.046970567,5.444289196,2.782871825,1.213610412
3.758597933,2.137728811,2.305243325,0.7717078337,0.7906404179
4.560321523,2.237830567,4.261588614,2.761232113,1.907067464
8.698546913,4.349762149,4.806148873,4.54959651,5.300944071
3.490457807,3.047929792,4.634628942,2.679067566,1.263545387
4.358328576,3.046970567,5.444289196,2.782871825,1.213610412
3.758597933,2.137728811,2.305243325,0.7717078337,0.7906404179
4.560321523,2.237830567,4.261588614,2.761232113,1.907067464
8.698546913,4.349762149,4.806148873,4.54959651,5.300944071
3.490457807,3.047929792,4.634628942,2.679067566,1.263545387
4.730915758,1.754002668,3.709530216,2.244112777,1.170943723
3.141976449,1.455507705,1.833000769,0.7425574872,0.5977442452
1.972811561,3.0736612,2.756842002,1.57390633,1.298158533
4.088688271,1.967594697,4.389774869,5.643230898,2.963430668
3.140734148,1.700121743,3.840705407,2.244993581,1.112243466
4.730915758,1.754002668,3.709530216,2.244112777,1.170943723
3.141976449,1.455507705,1.833000769,0.7425574872,0.5977442452
1.972811561,3.0736612,2.756842002,1.57390633,1.298158533
4.088688271,1.967594697,4.389774869,5.643230898,2.963430668
3.140734148,1.700121743,3.840705407,2.244993581,1.112243466
4.730915758,1.754002668,3.709530216,2.244112777,1.170943723
3.141976449,1.455507705,1.833000769,0.7425574872,0.5977442452
1.972811561,3.0736612,2.756842002,1.57390633,1.298158533
4.088688271,1.967594697,4.389774869,5.643230898,2.963430668
3.140734148,1.700121743,3.840705407,2.244993581,1.112243466
4.730915758,1.754002668,3.709530216,2.244112777,1.170943723
3.141976449,1.455507705,1.833000769,0.7425574872,0.5977442452
1.972811561,3.0736612,2.756842002,1.57390633,1.298158533
4.088688271,1.967594697,4.389774869,5.643230898,2.963430668
3.140734148,1.700121743,3.840705407,2.244993581,1.112243466
4.730915758,1.754002668,3.709530216,2.244112777,1.170943723
3.141976449,1.455507705,1.833000769,0.7425574872,0.5977442452
1.972811561,3.0736612,2.756842002,1.57390633,1.298158533
4.088688271,1.967594697,4.389774869,5.643230898,2.963430668
3.140734148,1.700121743,3.840705407,2.244993581,1.112243466
4.546947284,3.444459205,4.813432039,1.757581779,0.9208188145
2.377033411,0.7272880979,0.9442979167,0.718304433,0.6606806062
1.056679119,2.168357144,2.023086263,1.604274103,1.424569753
3.450918214,2.661473851,4.107458014,5.236519768,3.966586491
4.04464333,3.200319149,4.86022404,1.665459714,0.8770618145
4.546947284,3.444459205,4.813432039,1.757581779,0.9208188145
2.377033411,0.7272880979,0.9442979167,0.718304433,0.6606806062
1.056679119,2.168357144,2.023086263,1.604274103,1.424569753
3.450918214,2.661473851,4.107458014,5.236519768,3.966586491
4.04464333,3.200319149,4.86022404,1.665459714,0.8770618145
4.546947284,3.444459205,4.813432039,1.757581779,0.9208188145
2.377033411,0.7272880979,0.9442979167,0.718304433,0.6606806062
1.056679119,2.168357144,2.023086263,1.604274103,1.424569753
3.450918214,2.661473851,4.107458014,5.236519768,3.966586491
4.04464333,3.200319149,4.86022404,1.665459714,0.8770618145
4.546947284,3.444459205,4.813432039,1.757581779,0.9208188145
2.377033411,0.7272880979,0.9442979167,0.718304433,0.6606806062
1.056679119,2.168357144,2.023086263,1.604274103,1.424569753
3.450918214,2.661473851,4.107458014,5.236519768,3.966586491
4.04464333,3.200319149,4.86022404,1.665459714,0.8770618145
