Theta,Alpha,Low_beta,High_beta,Gamma
3.442991472,1.973708996,2.129200728,1.358786497,0.9261598609
6.281377951,1.729858363,4.409283519,4.191312504,2.482645656
6.742665637,1.496217587,2.093745437,1.668828328,0.9893885111
6.997875439,1.32506704,2.118694748,1.724903675,1.035038108
2.855354789,0.8450457673,1.088840487,0.5796282916,0.2171187166
3.442991472,1.973708996,2.129200728,1.358786497,0.9261598609
6.281377951,1.729858363,4.409283519,4.191312504,2.482645656
6.742665637,1.496217587,2.093745437,1.668828328,0.9893885111
6.997875439,1.32506704,2.118694748,1.724903675,1.035038108
2.855354789,0.8450457673,1.088840487,0.5796282916,0.2171187166
3.442991472,1.973708996,2.129200728,1.358786497,0.9261598609
6.281377951,1.729858363,4.409283519,4.191312504,2.482645656
6.742665637,1.496217587,2.093745437,1.668828328,0.9893885111
6.997875439,1.32506704,2.118694748,1.724903675,1.035038108
2.855354789,0.8450457673,1.088840487,0.5796282916,0.2171187166
3.442991472,1.973708996,2.129200728,1.358786497,0.9261598609
6.281377951,1.729858363,4.409283519,4.191312504,2.482645656
6.742665637,1.496217587,2.093745437,1.668828328,0.9893885111
28.21691842,4.739698551,10.34114635,7.341839107,2.640797749
23.93773332,2.416679273,3.531113047,2.41870099,0.6580275186
12.86716155,2.903865638,5.069637122,6.956892188,2.078796662
23.06302983,6.651425682,10.41622647,7.354794086,4.906391256
23.0840076,5.174264669,10.52066934,7.138943742,2.832159687
28.21691842,4.739698551,10.34114635,7.341839107,2.640797749
23.93773332,2.416679273,3.531113047,2.41870099,0.6580275186
12.86716155,2.903865638,5.069637122,6.956892188,2.078796662
23.06302983,6.651425682,10.41622647,7.354794086,4.906391256
23.0840076,5.174264669,10.52066934,7.138943742,2.832159687
28.21691842,4.739698551,10.34114635,7.341839107,2.640797749
23.93773332,2.416679273,3.531113047,2.41870099,0.6580275186
12.86716155,2.903865638,5.069637122,6.956892188,2.078796662
23.06302983,6.651425682,10.41622647,7.354794086,4.906391256
23.0840076,5.174264669,10.52066934,7.138943742,2.832159687
28.21691842,4.739698551,10.34114635,7.341839107,2.640797749
23.93773332,2.416679273,3.531113047,2.41870099,0.6580275186
12.86716155,2.903865638,5.069637122,6.956892188,2.078796662
23.06302983,6.651425682,10.41622647,7.354794086,4.906391256
23.0840076,5.174264669,10.52066934,7.138943742,2.832159687
52.1790484,13.57175468,17.73224844,12.27437236,5.919705104
27.53105686,4.207835168,3.296244815,3.125335918,1.976380992
21.08521734,4.9098868,8.817247242,12.51566911,5.075986169
49.05005975,12.19063617,12.49848084,10.61390347,9.279144383
5374.414684,2281.238095,1022.943915,187.1742311,93.6082121
52.1790484,13.57175468,17.73224844,12.27437236,5.919705104
27.53105686,4.207835168,3.296244815,3.125335918,1.976380992
21.08521734,4.9098868,8.817247242,12.51566911,5.075986169
49.05005975,12.19063617,12.49848084,10.61390347,9.279144383
5374.414684,2281.238095,1022.943915,187.1742311,93.6082121
158.6474125,89.00630989,46.19787026,24.1454806,15.8489959
51.81857163,8.713881526,3.336685733,6.824253384,9.660412363
68.95055476,7.109807681,15.6989922,15.51009662,14.40462506
207.4861235,56.97677619,25.22988649,20.34521075,19.99008476
57433.97423,20465.09349,9451.783914,1820.087951,608.3045097
157.5609828,77.52738109,36.63215405,24.72007151,17.15721123
56.33472097,15.61850616,18.20617721,13.05736244,14.61623954
70.4198119,21.5583073,23.14663109,15.4273487,17.79914666
262.041403,60.5957798,26.18467592,18.26194397,26.35734632
77232.37031,19562.94629,9546.192917,2718.773304,877.5129513
339.9808641,45.63374199,44.4037079,22.74776212,18.70247795
134.3336257,67.18113725,79.32178412,23.58276093,26.7140645
168.8723932,85.80596106,74.88802808,42.56666614,31.63197501
804.8120468,106.4255061,92.79705082,30.6201927,44.24799546
130513.8207,20804.3206,14296.63932,6587.142884,3351.352198
339.9808641,45.63374199,44.4037079,22.74776212,18.70247795
134.3336257,67.18113725,79.32178412,23.58276093,26.7140645
168.8723932,85.80596106,74.88802808,42.56666614,31.63197501
804.8120468,106.4255061,92.79705082,30.6201927,44.24799546
130513.8207,20804.3206,14296.63932,6587.142884,3351.352198
339.9808641,45.63374199,44.4037079,22.74776212,18.70247795
134.3336257,67.18113725,79.32178412,23.58276093,26.7140645
168.8723932,85.80596106,74.88802808,42.56666614,31.63197501
804.8120468,106.4255061,92.79705082,30.6201927,44.24799546
130513.8207,20804.3206,14296.63932,6587.142884,3351.352198
331.1009937,62.35945058,53.11699592,25.66319945,18.8102347
219.134601,102.2405647,82.4904867,30.89006798,28.60959524
260.8158985,139.5192775,95.03497617,47.17781686,35.58397904
943.9395655,175.5106872,104.0792115,58.50459526,48.92799059
92307.03727,37510.74076,18427.43597,7871.165569,4619.68225
147.4772629,112.9957324,27.57072317,25.2372731,9.178750449
101.5344149,81.49448308,32.96055436,20.96162406,9.101175841
99.70293593,118.744831,39.03321144,21.60059953,10.30189426
382.0853599,222.6061543,33.27217466,47.60293355,28.22982054
104333.5288,109844.8333,17851.57761,5502.232785,1516.4931
147.4772629,112.9957324,27.57072317,25.2372731,9.178750449
101.5344149,81.49448308,32.96055436,20.96162406,9.101175841
99.70293593,118.744831,39.03321144,21.60059953,10.30189426
382.0853599,222.6061543,33.27217466,47.60293355,28.22982054
104333.5288,109844.8333,17851.57761,5502.232785,1516.4931
147.4772629,112.9957324,27.57072317,25.2372731,9.178750449
101.5344149,81.49448308,32.96055436,20.96162406,9.101175841
99.70293593,118.744831,39.03321144,21.60059953,10.30189426
382.0853599,222.6061543,33.27217466,47.60293355,28.22982054
104333.5288,109844.8333,17851.57761,5502.232785,1516.4931
103.7384561,76.52424474,21.8369799,15.94611506,8.193301595
48.99616113,61.85863514,17.79887238,13.950995,6.351744358
44.99663974,91.10759283,26.10907234,18.74253668,7.11969839
203.8067914,163.9477235,35.19257773,27.75278917,29.66147501
129124.7658,112682.9373,31045.4106,6130.197314,1184.324481
403.3322809,79.07955413,115.3259426,25.33875867,12.27898225
244.077044,85.2480226,48.67215644,47.57481351,16.13590073
253.7494901,94.52430834,60.64807245,47.05875261,17.87134253
341.7659107,61.58981601,97.09349999,53.53935136,35.88454176
39341.97021,17701.92387,17150.63011,12066.70787,2173.422401
403.3322809,79.07955413,115.3259426,25.33875867,12.27898225
244.077044,85.2480226,48.67215644,47.57481351,16.13590073
253.7494901,94.52430834,60.64807245,47.05875261,17.87134253
341.7659107,61.58981601,97.09349999,53.53935136,35.88454176
39341.97021,17701.92387,17150.63011,12066.70787,2173.422401
403.3322809,79.07955413,115.3259426,25.33875867,12.27898225
244.077044,85.2480226,48.67215644,47.57481351,16.13590073
253.7494901,94.52430834,60.64807245,47.05875261,17.87134253
341.7659107,61.58981601,97.09349999,53.53935136,35.88454176
39341.97021,17701.92387,17150.63011,12066.70787,2173.422401
448.4080257,72.7808308,129.0088395,27.23976774,13.62599741
306.076898,75.10262581,89.02832537,48.7755824,20.50806462
287.5136549,92.47008934,93.33895633,51.4725139,21.68361546
405.2903597,88.37752322,162.3015535,44.42488644,29.39183632
38529.30184,11925.24592,11854.94358,8893.27753,1348.880007
448.4080257,72.7808308,129.0088395,27.23976774,13.62599741
306.076898,75.10262581,89.02832537,48.7755824,20.50806462
287.5136549,92.47008934,93.33895633,51.4725139,21.68361546
405.2903597,88.37752322,162.3015535,44.42488644,29.39183632
38529.30184,11925.24592,11854.94358,8893.27753,1348.880007
448.4080257,72.7808308,129.0088395,27.23976774,13.62599741
306.076898,75.10262581,89.02832537,48.7755824,20.50806462
287.5136549,92.47008934,93.33895633,51.4725139,21.68361546
405.2903597,88.37752322,162.3015535,44.42488644,29.39183632
38529.30184,11925.24592,11854.94358,8893.27753,1348.880007
100.938395,22.42670309,39.24261658,13.21122586,8.58820072
99.63629849,16.9784386,31.31047307,10.66375408,6.855322103
74.85628412,31.89559759,28.59387884,16.64050206,10.32616156
129.0776084,52.74848128,67.39754425,16.06509353,25.60205028
24531.24624,7276.863623,4825.768468,2166.948983,191.1497788
100.938395,22.42670309,39.24261658,13.21122586,8.58820072
99.63629849,16.9784386,31.31047307,10.66375408,6.855322103
74.85628412,31.89559759,28.59387884,16.64050206,10.32616156
129.0776084,52.74848128,67.39754425,16.06509353,25.60205028
24531.24624,7276.863623,4825.768468,2166.948983,191.1497788
100.938395,22.42670309,39.24261658,13.21122586,8.58820072
99.63629849,16.9784386,31.31047307,10.66375408,6.855322103
74.85628412,31.89559759,28.59387884,16.64050206,10.32616156
129.0776084,52.74848128,67.39754425,16.06509353,25.60205028
24531.24624,7276.863623,4825.768468,2166.948983,191.1497788
100.938395,22.42670309,39.24261658,13.21122586,8.58820072
99.63629849,16.9784386,31.31047307,10.66375408,6.855322103
74.85628412,31.89559759,28.59387884,16.64050206,10.32616156
129.0776084,52.74848128,67.39754425,16.06509353,25.60205028
24531.24624,7276.863623,4825.768468,2166.948983,191.1497788
10.00168128,3.909242871,9.641764989,4.633643865,6.336504066
15.81396679,4.072234009,5.80683806,2.800622431,1.57503983
8.811079286,4.568538781,6.997347865,5.396011955,4.737897728
14.09232687,5.135586151,11.8069938,12.72058634,20.86641216
1521.66771,515.5467242,315.128683,119.8124442,19.33433577
10.00168128,3.909242871,9.641764989,4.633643865,6.336504066
15.81396679,4.072234009,5.80683806,2.800622431,1.57503983
8.811079286,4.568538781,6.997347865,5.396011955,4.737897728
14.09232687,5.135586151,11.8069938,12.72058634,20.86641216
1521.66771,515.5467242,315.128683,119.8124442,19.33433577
27.22185112,7.638204472,6.437334921,5.929182793,4.927277953
24.61679784,6.158328752,3.364200727,4.02554685,3.258377194
24.98510788,6.22132298,4.392087793,7.184627735,5.858851646
19.90075873,7.224301878,8.486709162,12.45377712,12.49729798
1576.522583,674.7389182,220.6398126,96.95598834,31.97681761
27.22185112,7.638204472,6.437334921,5.929182793,4.927277953
24.61679784,6.158328752,3.364200727,4.02554685,3.258377194
24.98510788,6.22132298,4.392087793,7.184627735,5.858851646
19.90075873,7.224301878,8.486709162,12.45377712,12.49729798
1576.522583,674.7389182,220.6398126,96.95598834,31.97681761
699.9330351,387.1484283,154.4882767,72.95893849,20.18730496
648.1619464,409.5816573,215.7001492,150.755118,71.20559654
615.8391129,382.8639448,203.310773,156.2356122,72.96841859
418.9259071,378.2369463,208.9105789,145.3681056,62.78634228
21000.5383,6680.359084,2970.68018,1934.637561,724.3935438
699.9330351,387.1484283,154.4882767,72.95893849,20.18730496
648.1619464,409.5816573,215.7001492,150.755118,71.20559654
615.8391129,382.8639448,203.310773,156.2356122,72.96841859
418.9259071,378.2369463,208.9105789,145.3681056,62.78634228
21000.5383,6680.359084,2970.68018,1934.637561,724.3935438
699.9330351,387.1484283,154.4882767,72.95893849,20.18730496
648.1619464,409.5816573,215.7001492,150.755118,71.20559654
615.8391129,382.8639448,203.310773,156.2356122,72.96841859
418.9259071,378.2369463,208.9105789,145.3681056,62.78634228
21000.5383,6680.359084,2970.68018,1934.637561,724.3935438
699.9330351,387.1484283,154.4882767,72.95893849,20.18730496
648.1619464,409.5816573,215.7001492,150.755118,71.20559654
615.8391129,382.8639448,203.310773,156.2356122,72.96841859
418.9259071,378.2369463,208.9105789,145.3681056,62.78634228
21000.5383,6680.359084,2970.68018,1934.637561,724.3935438
1445.665325,1054.531579,479.0964448,177.0514413,43.78761868
1324.270555,1161.06399,697.1750833,375.028391,156.965991
1266.716462,1098.174922,644.1878791,373.500414,157.5674421
850.5654464,1047.283023,633.1288286,348.0961656,124.3472648
36116.49414,9981.066715,4751.358742,3116.631752,1225.423365
1445.665325,1054.531579,479.0964448,177.0514413,43.78761868
1324.270555,1161.06399,697.1750833,375.028391,156.965991
1266.716462,1098.174922,644.1878791,373.500414,157.5674421
850.5654464,1047.283023,633.1288286,348.0961656,124.3472648
36116.49414,9981.066715,4751.358742,3116.631752,1225.423365
1445.665325,1054.531579,479.0964448,177.0514413,43.78761868
1324.270555,1161.06399,697.1750833,375.028391,156.965991
1266.716462,1098.174922,644.1878791,373.500414,157.5674421
850.5654464,1047.283023,633.1288286,348.0961656,124.3472648
36116.49414,9981.066715,4751.358742,3116.631752,1225.423365
1445.665325,1054.531579,479.0964448,177.0514413,43.78761868
1324.270555,1161.06399,697.1750833,375.028391,156.965991
1266.716462,1098.174922,644.1878791,373.500414,157.5674421
850.5654464,1047.283023,633.1288286,348.0961656,124.3472648
36116.49414,9981.066715,4751.358742,3116.631752,1225.423365
248.0429312,241.1513639,128.6812086,43.16158755,13.73770927
221.4688684,275.2374871,190.6280475,84.60071447,35.32705253
213.0863665,262.4334373,172.6880758,82.12923598,34.71188195
143.3881179,245.2041683,169.370198,81.81588356,40.96946834
5325.667705,1131.831985,659.4677578,403.3762099,162.7756606
248.0429312,241.1513639,128.6812086,43.16158755,13.73770927
221.4688684,275.2374871,190.6280475,84.60071447,35.32705253
213.0863665,262.4334373,172.6880758,82.12923598,34.71188195
143.3881179,245.2041683,169.370198,81.81588356,40.96946834
5325.667705,1131.831985,659.4677578,403.3762099,162.7756606
248.0429312,241.1513639,128.6812086,43.16158755,13.73770927
221.4688684,275.2374871,190.6280475,84.60071447,35.32705253
213.0863665,262.4334373,172.6880758,82.12923598,34.71188195
143.3881179,245.2041683,169.370198,81.81588356,40.96946834
5325.667705,1131.831985,659.4677578,403.3762099,162.7756606
20.84116513,8.489911091,5.989610766,7.993383732,12.13164648
20.50649153,7.87345864,5.148992508,8.293618572,12.29819768
22.50515088,7.659893808,4.532843907,6.120353607,11.71031903
14.32513451,7.93075609,5.72629602,12.60051437,20.65219607
0.006485822268,0.001270007145,0.001295926313,0.001678146598,0.002068411808
20.84116513,8.489911091,5.989610766,7.993383732,12.13164648
20.50649153,7.87345864,5.148992508,8.293618572,12.29819768
22.50515088,7.659893808,4.532843907,6.120353607,11.71031903
14.32513451,7.93075609,5.72629602,12.60051437,20.65219607
0.006485822268,0.001270007145,0.001295926313,0.001678146598,0.002068411808
20.84116513,8.489911091,5.989610766,7.993383732,12.13164648
20.50649153,7.87345864,5.148992508,8.293618572,12.29819768
22.50515088,7.659893808,4.532843907,6.120353607,11.71031903
14.32513451,7.93075609,5.72629602,12.60051437,20.65219607
0.006485822268,0.001270007145,0.001295926313,0.001678146598,0.002068411808
20.84116513,8.489911091,5.989610766,7.993383732,12.13164648
20.50649153,7.87345864,5.148992508,8.293618572,12.29819768
22.50515088,7.659893808,4.532843907,6.120353607,11.71031903
14.32513451,7.93075609,5.72629602,12.60051437,20.65219607
0.006485822268,0.001270007145,0.001295926313,0.001678146598,0.002068411808
2.950844868,3.081164,3.327158503,3.885986762,6.12796713
2.231247631,0.9523666561,1.626945642,4.001143674,5.177001838
2.716565818,1.116826629,1.126107556,3.302419436,5.434519579
2.651346056,3.142818055,3.741644987,7.276788999,10.06474262
0.1251019415,0.07615628756,0.1456540269,0.2389082328,0.3652954342
1.620338272,2.700104495,3.567032161,3.379190423,1.34428236
1.166754199,1.006742297,1.437358362,0.9233768762,1.044072328
2.487707462,1.221873596,1.737488291,3.064682859,1.323847993
3.118553407,2.051680683,2.815692015,4.828259198,5.049915584
5.132043933,2.179983205,2.438164654,2.142419717,3.224661819
1.171056443,2.074583171,2.630609391,2.883846851,1.120414349
0.9234477341,0.3903808832,0.7751997636,0.5837915634,0.8685422993
1.53836808,1.052525013,2.688563755,2.9758602,1.60402848
2.484710645,1.939989075,2.045964076,4.07126505,4.957161094
21.93110406,8.139315424,5.566629078,4.369952802,3.697797418
1.171056443,2.074583171,2.630609391,2.883846851,1.120414349
0.9234477341,0.3903808832,0.7751997636,0.5837915634,0.8685422993
1.53836808,1.052525013,2.688563755,2.9758602,1.60402848
2.484710645,1.939989075,2.045964076,4.07126505,4.957161094
21.93110406,8.139315424,5.566629078,4.369952802,3.697797418
1.171056443,2.074583171,2.630609391,2.883846851,1.120414349
0.9234477341,0.3903808832,0.7751997636,0.5837915634,0.8685422993
1.53836808,1.052525013,2.688563755,2.9758602,1.60402848
2.484710645,1.939989075,2.045964076,4.07126505,4.957161094
21.93110406,8.139315424,5.566629078,4.369952802,3.697797418
1.171056443,2.074583171,2.630609391,2.883846851,1.120414349
0.9234477341,0.3903808832,0.7751997636,0.5837915634,0.8685422993
1.53836808,1.052525013,2.688563755,2.9758602,1.60402848
2.484710645,1.939989075,2.045964076,4.07126505,4.957161094
21.93110406,8.139315424,5.566629078,4.369952802,3.697797418
1.38192511,0.8756117139,1.692034182,3.355040767,1.858833877
1.295149743,0.3071475107,0.4954429744,0.891099824,0.6580339341
2.033764289,1.179385994,2.951483532,2.477398452,2.004072871
2.979682616,3.395955441,1.759128951,3.326511145,4.62952926
34.7682284,11.80281345,6.807268388,6.395869106,3.221047666
1.38192511,0.8756117139,1.692034182,3.355040767,1.858833877
1.295149743,0.3071475107,0.4954429744,0.891099824,0.6580339341
2.033764289,1.179385994,2.951483532,2.477398452,2.004072871
2.979682616,3.395955441,1.759128951,3.326511145,4.62952926
34.7682284,11.80281345,6.807268388,6.395869106,3.221047666
1.38192511,0.8756117139,1.692034182,3.355040767,1.858833877
1.295149743,0.3071475107,0.4954429744,0.891099824,0.6580339341
2.033764289,1.179385994,2.951483532,2.477398452,2.004072871
2.979682616,3.395955441,1.759128951,3.326511145,4.62952926
34.7682284,11.80281345,6.807268388,6.395869106,3.221047666
1.38192511,0.8756117139,1.692034182,3.355040767,1.858833877
1.295149743,0.3071475107,0.4954429744,0.891099824,0.6580339341
2.033764289,1.179385994,2.951483532,2.477398452,2.004072871
2.979682616,3.395955441,1.759128951,3.326511145,4.62952926
34.7682284,11.80281345,6.807268388,6.395869106,3.221047666
3.35941618,1.331227435,3.457519884,2.866558405,2.393255016
2.592942158,0.5580425208,0.6106980974,0.7961332501,0.6128702039
4.609455829,1.349288645,2.770073433,1.584032271,1.929949367
4.013585199,1.996138011,2.205841414,2.865779216,3.750902847
20.48517447,7.081032463,6.058113316,4.042267615,3.054041984
3.35941618,1.331227435,3.457519884,2.866558405,2.393255016
2.592942158,0.5580425208,0.6106980974,0.7961332501,0.6128702039
4.609455829,1.349288645,2.770073433,1.584032271,1.929949367
4.013585199,1.996138011,2.205841414,2.865779216,3.750902847
20.48517447,7.081032463,6.058113316,4.042267615,3.054041984
3.35941618,1.331227435,3.457519884,2.866558405,2.393255016
2.592942158,0.5580425208,0.6106980974,0.7961332501,0.6128702039
4.609455829,1.349288645,2.770073433,1.584032271,1.929949367
4.013585199,1.996138011,2.205841414,2.865779216,3.750902847
20.48517447,7.081032463,6.058113316,4.042267615,3.054041984
3.35941618,1.331227435,3.457519884,2.866558405,2.393255016
2.592942158,0.5580425208,0.6106980974,0.7961332501,0.6128702039
4.609455829,1.349288645,2.770073433,1.584032271,1.929949367
4.013585199,1.996138011,2.205841414,2.865779216,3.750902847
20.48517447,7.081032463,6.058113316,4.042267615,3.054041984
2.098121266,1.776110681,2.141397538,2.380953389,2.428185226
2.427535637,0.7888209046,0.5549988772,1.156048864,0.6882475717
3.503717371,1.215526475,1.214572929,1.313093326,2.339197276
2.456530508,1.09474539,1.81980347,2.263155278,2.851933339
8.404480738,3.605123138,2.711789588,2.951752726,2.629416896
2.098121266,1.776110681,2.141397538,2.380953389,2.428185226
2.427535637,0.7888209046,0.5549988772,1.156048864,0.6882475717
3.503717371,1.215526475,1.214572929,1.313093326,2.339197276
2.456530508,1.09474539,1.81980347,2.263155278,2.851933339
8.404480738,3.605123138,2.711789588,2.951752726,2.629416896
2.098121266,1.776110681,2.141397538,2.380953389,2.428185226
2.427535637,0.7888209046,0.5549988772,1.156048864,0.6882475717
3.503717371,1.215526475,1.214572929,1.313093326,2.339197276
2.456530508,1.09474539,1.81980347,2.263155278,2.851933339
8.404480738,3.605123138,2.711789588,2.951752726,2.629416896
2.098121266,1.776110681,2.141397538,2.380953389,2.428185226
2.427535637,0.7888209046,0.5549988772,1.156048864,0.6882475717
3.503717371,1.215526475,1.214572929,1.313093326,2.339197276
2.456530508,1.09474539,1.81980347,2.263155278,2.851933339
8.404480738,3.605123138,2.711789588,2.951752726,2.629416896
1.167723672,0.9954053329,0.9100352793,1.925929428,1.90732041
1.987534257,0.6330811046,0.2754465332,0.791885801,0.6151373353
1.765451151,1.712026079,1.313186022,1.061689146,2.045019667
0.8960195889,0.7067695133,1.20678531,2.910627941,3.080805573
3.382699833,1.492585819,1.001134218,2.167284761,2.05183436
1.167723672,0.9954053329,0.9100352793,1.925929428,1.90732041
1.987534257,0.6330811046,0.2754465332,0.791885801,0.6151373353
1.765451151,1.712026079,1.313186022,1.061689146,2.045019667
0.8960195889,0.7067695133,1.20678531,2.910627941,3.080805573
3.382699833,1.492585819,1.001134218,2.167284761,2.05183436
1.167723672,0.9954053329,0.9100352793,1.925929428,1.90732041
1.987534257,0.6330811046,0.2754465332,0.791885801,0.6151373353
1.765451151,1.712026079,1.313186022,1.061689146,2.045019667
0.8960195889,0.7067695133,1.20678531,2.910627941,3.080805573
3.382699833,1.492585819,1.001134218,2.167284761,2.05183436
1.167723672,0.9954053329,0.9100352793,1.925929428,1.90732041
1.987534257,0.6330811046,0.2754465332,0.791885801,0.6151373353
1.765451151,1.712026079,1.313186022,1.061689146,2.045019667
0.8960195889,0.7067695133,1.20678531,2.910627941,3.080805573
3.382699833,1.492585819,1.001134218,2.167284761,2.05183436
2.998553366,1.11910883,1.443051867,2.042406275,1.364179412
0.8775530455,0.4574263911,0.4153874553,0.6267995248,0.4359093972
2.162067166,1.279615209,1.339949404,1.683590617,1.176537029
1.087148749,0.9432356323,1.320899309,2.597797627,3.208067281
4.265686959,1.214161123,1.428579807,2.254745509,1.492074313
2.998553366,1.11910883,1.443051867,2.042406275,1.364179412
0.8775530455,0.4574263911,0.4153874553,0.6267995248,0.4359093972
2.162067166,1.279615209,1.339949404,1.683590617,1.176537029
1.087148749,0.9432356323,1.320899309,2.597797627,3.208067281
4.265686959,1.214161123,1.428579807,2.254745509,1.492074313
2.998553366,1.11910883,1.443051867,2.042406275,1.364179412
0.8775530455,0.4574263911,0.4153874553,0.6267995248,0.4359093972
2.162067166,1.279615209,1.339949404,1.683590617,1.176537029
1.087148749,0.9432356323,1.320899309,2.597797627,3.208067281
4.265686959,1.214161123,1.428579807,2.254745509,1.492074313
2.998553366,1.11910883,1.443051867,2.042406275,1.364179412
0.8775530455,0.4574263911,0.4153874553,0.6267995248,0.4359093972
2.162067166,1.279615209,1.339949404,1.683590617,1.176537029
1.087148749,0.9432356323,1.320899309,2.597797627,3.208067281
4.265686959,1.214161123,1.428579807,2.254745509,1.492074313
3.966238402,0.6783557388,2.366756264,2.789712953,1.811419027
0.3796391017,0.5641779767,0.5452043328,0.7860028134,0.407616286
1.288013651,0.6791025399,0.8571756823,2.583443735,1.733695925
1.120297613,0.7777733567,1.854842854,2.688249793,3.319372868
4.866812661,0.671100997,2.262104501,3.049283428,1.851337006
3.966238402,0.6783557388,2.366756264,2.789712953,1.811419027
0.3796391017,0.5641779767,0.5452043328,0.7860028134,0.407616286
1.288013651,0.6791025399,0.8571756823,2.583443735,1.733695925
1.120297613,0.7777733567,1.854842854,2.688249793,3.319372868
4.866812661,0.671100997,2.262104501,3.049283428,1.851337006
3.966238402,0.6783557388,2.366756264,2.789712953,1.811419027
0.3796391017,0.5641779767,0.5452043328,0.7860028134,0.407616286
1.288013651,0.6791025399,0.8571756823,2.583443735,1.733695925
1.120297613,0.7777733567,1.854842854,2.688249793,3.319372868
4.866812661,0.671100997,2.262104501,3.049283428,1.851337006
3.966238402,0.6783557388,2.366756264,2.789712953,1.811419027
0.3796391017,0.5641779767,0.5452043328,0.7860028134,0.407616286
1.288013651,0.6791025399,0.8571756823,2.583443735,1.733695925
1.120297613,0.7777733567,1.854842854,2.688249793,3.319372868
4.866812661,0.671100997,2.262104501,3.049283428,1.851337006
3.630574409,0.9227354827,1.717151417,2.942180111,1.967515395
0.2498629984,0.5399169308,0.328471707,0.7849335332,0.5494576264
