Theta,Alpha,Low_beta,High_beta,Gamma
0.9344977519,1.269221525,0.4919559601,0.2525309648,0.1776923423
1.223632536,0.5650559756,0.2009639348,0.1368471148,0.08232257246
2.18740152,0.6602481105,0.2941388009,0.1585008829,0.1443258497
3.239119516,1.0726475,0.4040033064,0.2732033464,0.1499716344
2.011994933,0.7037050874,0.9464028449,0.495000577,0.2670113203
0.9344977519,1.269221525,0.4919559601,0.2525309648,0.1776923423
1.223632536,0.5650559756,0.2009639348,0.1368471148,0.08232257246
2.18740152,0.6602481105,0.2941388009,0.1585008829,0.1443258497
3.239119516,1.0726475,0.4040033064,0.2732033464,0.1499716344
2.011994933,0.7037050874,0.9464028449,0.495000577,0.2670113203
0.9344977519,1.269221525,0.4919559601,0.2525309648,0.1776923423
1.223632536,0.5650559756,0.2009639348,0.1368471148,0.08232257246
2.18740152,0.6602481105,0.2941388009,0.1585008829,0.1443258497
3.239119516,1.0726475,0.4040033064,0.2732033464,0.1499716344
2.011994933,0.7037050874,0.9464028449,0.495000577,0.2670113203
0.9344977519,1.269221525,0.4919559601,0.2525309648,0.1776923423
4.01030859,1.79674784,0.3682006918,0.3217494088,0.1461067586
11.1276122,2.823377341,1.388867422,0.4293851791,0.2684529233
8.949105331,4.29044021,1.525784545,0.6798576503,0.2938368321
8.077618524,3.19784039,2.260753588,0.5613765367,0.3614142229
4.213927037,3.962856533,1.117113939,0.4883286385,0.3037092209
4.01030859,1.79674784,0.3682006918,0.3217494088,0.1461067586
11.1276122,2.823377341,1.388867422,0.4293851791,0.2684529233
8.949105331,4.29044021,1.525784545,0.6798576503,0.2938368321
8.077618524,3.19784039,2.260753588,0.5613765367,0.3614142229
4.213927037,3.962856533,1.117113939,0.4883286385,0.3037092209
4.01030859,1.79674784,0.3682006918,0.3217494088,0.1461067586
11.1276122,2.823377341,1.388867422,0.4293851791,0.2684529233
8.949105331,4.29044021,1.525784545,0.6798576503,0.2938368321
8.077618524,3.19784039,2.260753588,0.5613765367,0.3614142229
4.213927037,3.962856533,1.117113939,0.4883286385,0.3037092209
4.01030859,1.79674784,0.3682006918,0.3217494088,0.1461067586
11.1276122,2.823377341,1.388867422,0.4293851791,0.2684529233
8.949105331,4.29044021,1.525784545,0.6798576503,0.2938368321
8.077618524,3.19784039,2.260753588,0.5613765367,0.3614142229
4.213927037,3.962856533,1.117113939,0.4883286385,0.3037092209
3.472907278,1.883573466,0.5242897286,0.2397913044,0.1683785286
13.55265239,4.031109547,1.831901245,0.6421503517,0.3871420939
8.468728825,5.444043322,1.837702319,0.5840477974,0.2994008192
12.00546337,6.348842057,2.804483815,0.4654126471,0.3236058595
7.171927945,5.98226247,1.425153829,0.6250368739,0.3515351686
3.472907278,1.883573466,0.5242897286,0.2397913044,0.1683785286
13.55265239,4.031109547,1.831901245,0.6421503517,0.3871420939
8.468728825,5.444043322,1.837702319,0.5840477974,0.2994008192
12.00546337,6.348842057,2.804483815,0.4654126471,0.3236058595
7.171927945,5.98226247,1.425153829,0.6250368739,0.3515351686
3.472907278,1.883573466,0.5242897286,0.2397913044,0.1683785286
13.55265239,4.031109547,1.831901245,0.6421503517,0.3871420939
8.468728825,5.444043322,1.837702319,0.5840477974,0.2994008192
12.00546337,6.348842057,2.804483815,0.4654126471,0.3236058595
7.171927945,5.98226247,1.425153829,0.6250368739,0.3515351686
3.472907278,1.883573466,0.5242897286,0.2397913044,0.1683785286
13.55265239,4.031109547,1.831901245,0.6421503517,0.3871420939
8.468728825,5.444043322,1.837702319,0.5840477974,0.2994008192
12.00546337,6.348842057,2.804483815,0.4654126471,0.3236058595
7.171927945,5.98226247,1.425153829,0.6250368739,0.3515351686
3.472907278,1.883573466,0.5242897286,0.2397913044,0.1683785286
13.55265239,4.031109547,1.831901245,0.6421503517,0.3871420939
8.468728825,5.444043322,1.837702319,0.5840477974,0.2994008192
12.00546337,6.348842057,2.804483815,0.4654126471,0.3236058595
7.171927945,5.98226247,1.425153829,0.6250368739,0.3515351686
2.660998544,1.744332264,0.6409445175,0.2103026679,0.1019209235
8.314658491,3.072115548,1.448489942,0.6633793774,0.2450565919
6.388830508,4.20526283,1.179519974,0.646846854,0.2984928106
9.471593222,4.798321308,2.19604321,0.6337537217,0.269590646
8.195921921,4.426287395,1.504332237,0.5066329765,0.2556471911
2.660998544,1.744332264,0.6409445175,0.2103026679,0.1019209235
8.314658491,3.072115548,1.448489942,0.6633793774,0.2450565919
6.388830508,4.20526283,1.179519974,0.646846854,0.2984928106
9.471593222,4.798321308,2.19604321,0.6337537217,0.269590646
8.195921921,4.426287395,1.504332237,0.5066329765,0.2556471911
2.660998544,1.744332264,0.6409445175,0.2103026679,0.1019209235
8.314658491,3.072115548,1.448489942,0.6633793774,0.2450565919
6.388830508,4.20526283,1.179519974,0.646846854,0.2984928106
9.471593222,4.798321308,2.19604321,0.6337537217,0.269590646
8.195921921,4.426287395,1.504332237,0.5066329765,0.2556471911
2.660998544,1.744332264,0.6409445175,0.2103026679,0.1019209235
8.314658491,3.072115548,1.448489942,0.6633793774,0.2450565919
6.388830508,4.20526283,1.179519974,0.646846854,0.2984928106
9.471593222,4.798321308,2.19604321,0.6337537217,0.269590646
8.195921921,4.426287395,1.504332237,0.5066329765,0.2556471911
1.949128392,1.155996319,0.378792093,0.1058626669,0.1044568467
3.815484659,1.432151985,0.9036090759,0.3093292063,0.1419158962
3.26940371,1.656990941,0.7537537168,0.3472279643,0.1579507229
5.711739957,3.535019603,2.384058849,0.5789703957,0.3071769075
4.873405567,2.554582574,1.028243372,0.3861976265,0.1917998933
1.949128392,1.155996319,0.378792093,0.1058626669,0.1044568467
3.815484659,1.432151985,0.9036090759,0.3093292063,0.1419158962
3.26940371,1.656990941,0.7537537168,0.3472279643,0.1579507229
5.711739957,3.535019603,2.384058849,0.5789703957,0.3071769075
4.873405567,2.554582574,1.028243372,0.3861976265,0.1917998933
1.949128392,1.155996319,0.378792093,0.1058626669,0.1044568467
3.815484659,1.432151985,0.9036090759,0.3093292063,0.1419158962
3.26940371,1.656990941,0.7537537168,0.3472279643,0.1579507229
5.711739957,3.535019603,2.384058849,0.5789703957,0.3071769075
4.873405567,2.554582574,1.028243372,0.3861976265,0.1917998933
0.6873137673,0.3238917316,0.255758417,0.08139833668,0.09270434602
0.6193201697,0.4153449558,0.393908461,0.1317911917,0.1146212325
0.9387103616,0.284961525,0.6808808435,0.1865396625,0.09639007413
1.327056739,1.830238756,2.414758127,0.4976646932,0.3388620446
1.918121876,1.797816657,0.8463781377,0.2222746942,0.2068768615
0.6873137673,0.3238917316,0.255758417,0.08139833668,0.09270434602
0.6193201697,0.4153449558,0.393908461,0.1317911917,0.1146212325
0.9387103616,0.284961525,0.6808808435,0.1865396625,0.09639007413
1.327056739,1.830238756,2.414758127,0.4976646932,0.3388620446
1.918121876,1.797816657,0.8463781377,0.2222746942,0.2068768615
0.61601711,0.06229435486,0.1498143834,0.08158628467,0.09532283412
0.6007679521,0.3165465766,0.4722482941,0.2646277467,0.1428398224
