Theta,Alpha,Low_beta,High_beta,Gamma
1.927653361,2.857913721,1.29281145,0.9733438755,0.6132624684
2.878292827,1.643469458,2.51774649,2.799776881,1.47818654
4.611092121,5.667655832,4.27762937,5.594688422,4.835136495
5.504713627,6.40912169,2.986904587,3.829448453,2.329927124
6.427026139,6.344748296,2.985748236,3.768363364,2.246846551
1.927653361,2.857913721,1.29281145,0.9733438755,0.6132624684
2.878292827,1.643469458,2.51774649,2.799776881,1.47818654
4.611092121,5.667655832,4.27762937,5.594688422,4.835136495
5.504713627,6.40912169,2.986904587,3.829448453,2.329927124
7.30843695,1.793308102,2.779580414,3.534550446,2.258465001
1.072700503,1.224715546,0.7318561694,1.001395133,0.7317321655
1.409956251,2.109747128,2.698158887,2.934965156,2.927028075
2.853448433,1.827843062,2.900371361,6.203576742,4.74267307
5.976826539,1.869796783,3.071322773,3.453964004,2.245740799
7.30843695,1.793308102,2.779580414,3.534550446,2.258465001
1.072700503,1.224715546,0.7318561694,1.001395133,0.7317321655
1.409956251,2.109747128,2.698158887,2.934965156,2.927028075
2.853448433,1.827843062,2.900371361,6.203576742,4.74267307
5.976826539,1.869796783,3.071322773,3.453964004,2.245740799
7.30843695,1.793308102,2.779580414,3.534550446,2.258465001
1.072700503,1.224715546,0.7318561694,1.001395133,0.7317321655
1.409956251,2.109747128,2.698158887,2.934965156,2.927028075
2.853448433,1.827843062,2.900371361,6.203576742,4.74267307
5.976826539,1.869796783,3.071322773,3.453964004,2.245740799
7.30843695,1.793308102,2.779580414,3.534550446,2.258465001
1.072700503,1.224715546,0.7318561694,1.001395133,0.7317321655
1.409956251,2.109747128,2.698158887,2.934965156,2.927028075
2.853448433,1.827843062,2.900371361,6.203576742,4.74267307
5.976826539,1.869796783,3.071322773,3.453964004,2.245740799
2.196275551,1.07328983,4.208855674,4.936531197,1.968471741
1.367123482,0.8121280168,1.54579977,0.9774104806,0.7265401841
2.669204236,2.492777818,4.104488603,3.475820715,4.446798697
5.124748595,1.770211793,4.081837984,5.582622251,4.129044745
2.75322586,1.130496005,4.123763137,4.791076901,1.80259076
2.196275551,1.07328983,4.208855674,4.936531197,1.968471741
1.367123482,0.8121280168,1.54579977,0.9774104806,0.7265401841
2.669204236,2.492777818,4.104488603,3.475820715,4.446798697
5.124748595,1.770211793,4.081837984,5.582622251,4.129044745
2.75322586,1.130496005,4.123763137,4.791076901,1.80259076
2.196275551,1.07328983,4.208855674,4.936531197,1.968471741
1.367123482,0.8121280168,1.54579977,0.9774104806,0.7265401841
2.669204236,2.492777818,4.104488603,3.475820715,4.446798697
5.124748595,1.770211793,4.081837984,5.582622251,4.129044745
2.75322586,1.130496005,4.123763137,4.791076901,1.80259076
2.196275551,1.07328983,4.208855674,4.936531197,1.968471741
1.367123482,0.8121280168,1.54579977,0.9774104806,0.7265401841
2.669204236,2.492777818,4.104488603,3.475820715,4.446798697
5.124748595,1.770211793,4.081837984,5.582622251,4.129044745
2.75322586,1.130496005,4.123763137,4.791076901,1.80259076
2.72295507,1.580218916,2.617654035,3.701841271,1.564178038
2.655461494,0.4785079024,0.8826450057,0.5706857061,0.4621655328
5.353067397,4.385091785,4.223002223,3.529127777,2.492030635
5.306393461,2.076600698,2.965895349,4.957130508,2.994365921
3.496320676,1.86358771,2.301257009,3.53913001,1.471265195
2.72295507,1.580218916,2.617654035,3.701841271,1.564178038
2.655461494,0.4785079024,0.8826450057,0.5706857061,0.4621655328
5.353067397,4.385091785,4.223002223,3.529127777,2.492030635
5.306393461,2.076600698,2.965895349,4.957130508,2.994365921
3.496320676,1.86358771,2.301257009,3.53913001,1.471265195
2.72295507,1.580218916,2.617654035,3.701841271,1.564178038
2.655461494,0.4785079024,0.8826450057,0.5706857061,0.4621655328
5.353067397,4.385091785,4.223002223,3.529127777,2.492030635
5.306393461,2.076600698,2.965895349,4.957130508,2.994365921
3.496320676,1.86358771,2.301257009,3.53913001,1.471265195
2.72295507,1.580218916,2.617654035,3.701841271,1.564178038
2.655461494,0.4785079024,0.8826450057,0.5706857061,0.4621655328
5.353067397,4.385091785,4.223002223,3.529127777,2.492030635
5.306393461,2.076600698,2.965895349,4.957130508,2.994365921
3.496320676,1.86358771,2.301257009,3.53913001,1.471265195
1.852604091,2.162456286,1.669987025,2.533840766,1.953210784
1.208942535,0.6053901848,0.8276150212,0.4188241712,0.5627921098
3.009264547,3.473807256,5.796038134,2.667554235,2.098351356
1.907937264,1.474448638,3.228297426,3.97897194,3.499976012
2.060143667,2.260589904,1.489342985,2.441957097,1.888951236
1.852604091,2.162456286,1.669987025,2.533840766,1.953210784
1.208942535,0.6053901848,0.8276150212,0.4188241712,0.5627921098
3.009264547,3.473807256,5.796038134,2.667554235,2.098351356
1.907937264,1.474448638,3.228297426,3.97897194,3.499976012
2.060143667,2.260589904,1.489342985,2.441957097,1.888951236
1.852604091,2.162456286,1.669987025,2.533840766,1.953210784
1.208942535,0.6053901848,0.8276150212,0.4188241712,0.5627921098
3.009264547,3.473807256,5.796038134,2.667554235,2.098351356
1.907937264,1.474448638,3.228297426,3.97897194,3.499976012
2.060143667,2.260589904,1.489342985,2.441957097,1.888951236
1.852604091,2.162456286,1.669987025,2.533840766,1.953210784
1.208942535,0.6053901848,0.8276150212,0.4188241712,0.5627921098
3.009264547,3.473807256,5.796038134,2.667554235,2.098351356
1.907937264,1.474448638,3.228297426,3.97897194,3.499976012
2.060143667,2.260589904,1.489342985,2.441957097,1.888951236
1.091947483,1.946825083,1.522828763,3.060598883,1.773864471
0.5303916992,0.6652345766,1.314600896,0.8449778932,0.9102333097
1.52866885,2.266323388,4.161593781,2.840499394,2.380155671
1.266608033,1.284928493,1.859337803,3.453627328,4.111287569
1.059246212,1.624039797,1.443011028,3.030002022,1.607842156
1.091947483,1.946825083,1.522828763,3.060598883,1.773864471
0.5303916992,0.6652345766,1.314600896,0.8449778932,0.9102333097
1.52866885,2.266323388,4.161593781,2.840499394,2.380155671
1.266608033,1.284928493,1.859337803,3.453627328,4.111287569
1.059246212,1.624039797,1.443011028,3.030002022,1.607842156
1.091947483,1.946825083,1.522828763,3.060598883,1.773864471
0.5303916992,0.6652345766,1.314600896,0.8449778932,0.9102333097
1.52866885,2.266323388,4.161593781,2.840499394,2.380155671
1.266608033,1.284928493,1.859337803,3.453627328,4.111287569
1.059246212,1.624039797,1.443011028,3.030002022,1.607842156
1.091947483,1.946825083,1.522828763,3.060598883,1.773864471
0.5303916992,0.6652345766,1.314600896,0.8449778932,0.9102333097
1.52866885,2.266323388,4.161593781,2.840499394,2.380155671
1.266608033,1.284928493,1.859337803,3.453627328,4.111287569
1.059246212,1.624039797,1.443011028,3.030002022,1.607842156
2.262124745,2.037475534,1.614247939,2.476207595,1.110508885
0.3901777575,0.7160857869,1.024381772,1.176420918,1.360741608
0.7455053509,1.710625877,3.665740238,1.863392418,2.154246817
1.789464637,1.007944785,1.512910662,3.756601497,3.017443972
1.935244071,1.538227616,1.533441623,2.365153792,1.174535561
2.262124745,2.037475534,1.614247939,2.476207595,1.110508885
0.3901777575,0.7160857869,1.024381772,1.176420918,1.360741608
0.7455053509,1.710625877,3.665740238,1.863392418,2.154246817
1.789464637,1.007944785,1.512910662,3.756601497,3.017443972
1.935244071,1.538227616,1.533441623,2.365153792,1.174535561
2.262124745,2.037475534,1.614247939,2.476207595,1.110508885
0.3901777575,0.7160857869,1.024381772,1.176420918,1.360741608
0.7455053509,1.710625877,3.665740238,1.863392418,2.154246817
1.789464637,1.007944785,1.512910662,3.756601497,3.017443972
1.935244071,1.538227616,1.533441623,2.365153792,1.174535561
2.262124745,2.037475534,1.614247939,2.476207595,1.110508885
0.3901777575,0.7160857869,1.024381772,1.176420918,1.360741608
0.7455053509,1.710625877,3.665740238,1.863392418,2.154246817
1.789464637,1.007944785,1.512910662,3.756601497,3.017443972
1.935244071,1.538227616,1.533441623,2.365153792,1.174535561
1.521287469,1.337004488,2.054866614,1.694085108,0.8881003672
0.3969602383,1.023406128,0.6720088217,0.6206094414,0.6934754284
1.049738649,0.9893322225,2.174831033,1.492258944,1.651900507
1.725923875,0.727448844,2.176130614,4.736300867,2.51125158
1.261349672,1.281178403,2.052388747,1.700010735,1.019260063
1.521287469,1.337004488,2.054866614,1.694085108,0.8881003672
0.3969602383,1.023406128,0.6720088217,0.6206094414,0.6934754284
1.049738649,0.9893322225,2.174831033,1.492258944,1.651900507
1.725923875,0.727448844,2.176130614,4.736300867,2.51125158
1.261349672,1.281178403,2.052388747,1.700010735,1.019260063
1.521287469,1.337004488,2.054866614,1.694085108,0.8881003672
0.3969602383,1.023406128,0.6720088217,0.6206094414,0.6934754284
1.049738649,0.9893322225,2.174831033,1.492258944,1.651900507
1.725923875,0.727448844,2.176130614,4.736300867,2.51125158
1.261349672,1.281178403,2.052388747,1.700010735,1.019260063
1.521287469,1.337004488,2.054866614,1.694085108,0.8881003672
0.3969602383,1.023406128,0.6720088217,0.6206094414,0.6934754284
1.049738649,0.9893322225,2.174831033,1.492258944,1.651900507
1.725923875,0.727448844,2.176130614,4.736300867,2.51125158
1.261349672,1.281178403,2.052388747,1.700010735,1.019260063
0.965489382,0.767131579,2.364955269,1.354570572,0.7083468901
0.5743279478,0.8753422107,0.9153515877,0.5423494389,0.3869080905
1.941818215,0.6843640544,2.720079669,1.533326381,0.9200468057
0.9380130796,0.7053280711,3.835932256,3.722831985,2.815937014
1.238385165,0.8129866367,2.608419267,1.555551817,0.7818395098
0.965489382,0.767131579,2.364955269,1.354570572,0.7083468901
0.5743279478,0.8753422107,0.9153515877,0.5423494389,0.3869080905
1.941818215,0.6843640544,2.720079669,1.533326381,0.9200468057
0.9380130796,0.7053280711,3.835932256,3.722831985,2.815937014
1.238385165,0.8129866367,2.608419267,1.555551817,0.7818395098
0.965489382,0.767131579,2.364955269,1.354570572,0.7083468901
0.5743279478,0.8753422107,0.9153515877,0.5423494389,0.3869080905
1.941818215,0.6843640544,2.720079669,1.533326381,0.9200468057
0.9380130796,0.7053280711,3.835932256,3.722831985,2.815937014
1.238385165,0.8129866367,2.608419267,1.555551817,0.7818395098
0.965489382,0.767131579,2.364955269,1.354570572,0.7083468901
0.5743279478,0.8753422107,0.9153515877,0.5423494389,0.3869080905
1.941818215,0.6843640544,2.720079669,1.533326381,0.9200468057
0.9380130796,0.7053280711,3.835932256,3.722831985,2.815937014
1.238385165,0.8129866367,2.608419267,1.555551817,0.7818395098
1.555904881,0.9125294656,3.217024638,1.095860184,0.6541603052
1.744506508,0.5094825666,0.6641518498,0.5125714114,0.3152188603
2.348120874,0.3414814301,1.736927578,1.419101099,0.586720309
1.007398453,1.611507839,4.194177575,2.478967465,2.507676528
1.903366806,0.7903526282,3.385823524,1.257369602,0.6677466261
1.555904881,0.9125294656,3.217024638,1.095860184,0.6541603052
1.744506508,0.5094825666,0.6641518498,0.5125714114,0.3152188603
2.348120874,0.3414814301,1.736927578,1.419101099,0.586720309
1.007398453,1.611507839,4.194177575,2.478967465,2.507676528
1.903366806,0.7903526282,3.385823524,1.257369602,0.6677466261
1.555904881,0.9125294656,3.217024638,1.095860184,0.6541603052
1.744506508,0.5094825666,0.6641518498,0.5125714114,0.3152188603
2.348120874,0.3414814301,1.736927578,1.419101099,0.586720309
1.007398453,1.611507839,4.194177575,2.478967465,2.507676528
1.903366806,0.7903526282,3.385823524,1.257369602,0.6677466261
1.555904881,0.9125294656,3.217024638,1.095860184,0.6541603052
1.744506508,0.5094825666,0.6641518498,0.5125714114,0.3152188603
2.348120874,0.3414814301,1.736927578,1.419101099,0.586720309
1.007398453,1.611507839,4.194177575,2.478967465,2.507676528
1.903366806,0.7903526282,3.385823524,1.257369602,0.6677466261
1.20278851,0.7754011317,2.14651536,1.136849288,0.6407098802
1.334910071,0.2461975282,0.3383159073,0.467278088,0.335962559
1.677231609,0.8598397825,1.084529413,1.044530888,0.8102341955
0.8084617374,2.190059334,2.283730242,2.275649226,1.990980675
1.16341228,0.8337484938,1.959953588,1.200468973,0.6511712109
1.20278851,0.7754011317,2.14651536,1.136849288,0.6407098802
1.334910071,0.2461975282,0.3383159073,0.467278088,0.335962559
1.677231609,0.8598397825,1.084529413,1.044530888,0.8102341955
0.8084617374,2.190059334,2.283730242,2.275649226,1.990980675
1.16341228,0.8337484938,1.959953588,1.200468973,0.6511712109
1.20278851,0.7754011317,2.14651536,1.136849288,0.6407098802
1.334910071,0.2461975282,0.3383159073,0.467278088,0.335962559
1.677231609,0.8598397825,1.084529413,1.044530888,0.8102341955
0.8084617374,2.190059334,2.283730242,2.275649226,1.990980675
1.16341228,0.8337484938,1.959953588,1.200468973,0.6511712109
1.20278851,0.7754011317,2.14651536,1.136849288,0.6407098802
1.334910071,0.2461975282,0.3383159073,0.467278088,0.335962559
1.677231609,0.8598397825,1.084529413,1.044530888,0.8102341955
0.8084617374,2.190059334,2.283730242,2.275649226,1.990980675
1.16341228,0.8337484938,1.959953588,1.200468973,0.6511712109
1.712224383,1.697110112,1.481965835,1.577746329,0.7589826649
1.495397881,0.4245293497,0.2849798236,0.5896121236,0.353435642
1.707572215,1.349776458,2.320544766,1.106313734,0.9853575059
1.214822756,3.155319888,1.666142199,1.890170934,1.907265089
1.204796506,1.712652377,1.22296123,1.618789421,0.8109270472
1.712224383,1.697110112,1.481965835,1.577746329,0.7589826649
1.495397881,0.4245293497,0.2849798236,0.5896121236,0.353435642
1.707572215,1.349776458,2.320544766,1.106313734,0.9853575059
1.214822756,3.155319888,1.666142199,1.890170934,1.907265089
1.204796506,1.712652377,1.22296123,1.618789421,0.8109270472
1.712224383,1.697110112,1.481965835,1.577746329,0.7589826649
1.495397881,0.4245293497,0.2849798236,0.5896121236,0.353435642
1.707572215,1.349776458,2.320544766,1.106313734,0.9853575059
1.214822756,3.155319888,1.666142199,1.890170934,1.907265089
1.204796506,1.712652377,1.22296123,1.618789421,0.8109270472
1.712224383,1.697110112,1.481965835,1.577746329,0.7589826649
1.495397881,0.4245293497,0.2849798236,0.5896121236,0.353435642
1.707572215,1.349776458,2.320544766,1.106313734,0.9853575059
1.214822756,3.155319888,1.666142199,1.890170934,1.907265089
1.204796506,1.712652377,1.22296123,1.618789421,0.8109270472
3.914566918,1.608435803,1.224815001,2.52521659,0.8482640074
2.987515012,0.3495873735,0.3580816627,1.099701641,0.3861978325
3.899820997,1.22372223,2.531882085,1.588062853,0.8299812646
2.662049979,1.880689768,1.473593104,3.950806353,2.948956171
2.502217328,1.485763918,1.254782677,2.547340558,0.8964065342
3.914566918,1.608435803,1.224815001,2.52521659,0.8482640074
2.987515012,0.3495873735,0.3580816627,1.099701641,0.3861978325
3.899820997,1.22372223,2.531882085,1.588062853,0.8299812646
2.662049979,1.880689768,1.473593104,3.950806353,2.948956171
2.502217328,1.485763918,1.254782677,2.547340558,0.8964065342
3.914566918,1.608435803,1.224815001,2.52521659,0.8482640074
2.987515012,0.3495873735,0.3580816627,1.099701641,0.3861978325
3.899820997,1.22372223,2.531882085,1.588062853,0.8299812646
2.662049979,1.880689768,1.473593104,3.950806353,2.948956171
2.502217328,1.485763918,1.254782677,2.547340558,0.8964065342
3.914566918,1.608435803,1.224815001,2.52521659,0.8482640074
2.987515012,0.3495873735,0.3580816627,1.099701641,0.3861978325
3.899820997,1.22372223,2.531882085,1.588062853,0.8299812646
2.662049979,1.880689768,1.473593104,3.950806353,2.948956171
2.502217328,1.485763918,1.254782677,2.547340558,0.8964065342
1.330602588,1.024358332,2.559326365,2.961688984,1.247831663
1.224399736,0.4699583585,1.001326221,0.9209615024,0.4400909625
2.528844962,1.022554543,1.191255092,2.130935055,1.296489753
1.611087269,1.593874266,3.06044991,3.322903725,3.609101053
0.8132582825,0.9553144222,2.504126818,2.826803221,1.186293064
1.330602588,1.024358332,2.559326365,2.961688984,1.247831663
1.224399736,0.4699583585,1.001326221,0.9209615024,0.4400909625
2.528844962,1.022554543,1.191255092,2.130935055,1.296489753
1.611087269,1.593874266,3.06044991,3.322903725,3.609101053
0.8132582825,0.9553144222,2.504126818,2.826803221,1.186293064
1.330602588,1.024358332,2.559326365,2.961688984,1.247831663
1.224399736,0.4699583585,1.001326221,0.9209615024,0.4400909625
2.528844962,1.022554543,1.191255092,2.130935055,1.296489753
1.611087269,1.593874266,3.06044991,3.322903725,3.609101053
0.8132582825,0.9553144222,2.504126818,2.826803221,1.186293064
1.330602588,1.024358332,2.559326365,2.961688984,1.247831663
1.224399736,0.4699583585,1.001326221,0.9209615024,0.4400909625
2.528844962,1.022554543,1.191255092,2.130935055,1.296489753
1.611087269,1.593874266,3.06044991,3.322903725,3.609101053
0.8132582825,0.9553144222,2.504126818,2.826803221,1.186293064
0.4526010916,1.053020441,2.169781566,2.438106048,2.016098019
0.6842591865,0.2992121913,0.6543273771,0.5106594471,0.5239015704
0.8873743673,1.10870921,1.590306417,1.700054197,1.573664699
1.006479692,0.9522728681,1.973348369,2.821249462,4.632711497
0.2581600651,0.7470087148,1.977147169,2.255483767,1.834761904
0.4526010916,1.053020441,2.169781566,2.438106048,2.016098019
0.6842591865,0.2992121913,0.6543273771,0.5106594471,0.5239015704
0.8873743673,1.10870921,1.590306417,1.700054197,1.573664699
1.006479692,0.9522728681,1.973348369,2.821249462,4.632711497
0.2581600651,0.7470087148,1.977147169,2.255483767,1.834761904
1.139551688,0.6139467387,1.711433985,1.60418622,1.307988708
0.5429561453,0.159703699,0.4204862009,0.7005237003,0.4648236851
0.6658704502,1.495993251,2.436992478,1.05246187,1.190355677
0.8652925894,1.042219793,1.43946085,3.072515094,3.849520454
1.169823673,0.4511803396,1.651818764,1.541605327,1.223493829
1.139551688,0.6139467387,1.711433985,1.60418622,1.307988708
0.5429561453,0.159703699,0.4204862009,0.7005237003,0.4648236851
0.6658704502,1.495993251,2.436992478,1.05246187,1.190355677
0.8652925894,1.042219793,1.43946085,3.072515094,3.849520454
1.169823673,0.4511803396,1.651818764,1.541605327,1.223493829
1.139551688,0.6139467387,1.711433985,1.60418622,1.307988708
0.5429561453,0.159703699,0.4204862009,0.7005237003,0.4648236851
0.6658704502,1.495993251,2.436992478,1.05246187,1.190355677
0.8652925894,1.042219793,1.43946085,3.072515094,3.849520454
1.169823673,0.4511803396,1.651818764,1.541605327,1.223493829
1.139551688,0.6139467387,1.711433985,1.60418622,1.307988708
0.5429561453,0.159703699,0.4204862009,0.7005237003,0.4648236851
0.6658704502,1.495993251,2.436992478,1.05246187,1.190355677
0.8652925894,1.042219793,1.43946085,3.072515094,3.849520454
1.169823673,0.4511803396,1.651818764,1.541605327,1.223493829
3.969281123,0.5732149083,1.631799853,1.85387945,0.9004832216
0.4468242331,0.3041236283,0.366821749,0.6674766734,0.5972689507
0.8923270895,1.101178196,2.46719636,1.021593047,1.357514077
1.329477742,1.240670395,1.210580183,2.137429575,3.379702958
3.723198779,0.4242215012,1.481267007,1.747632717,1.00701226
3.969281123,0.5732149083,1.631799853,1.85387945,0.9004832216
0.4468242331,0.3041236283,0.366821749,0.6674766734,0.5972689507
0.8923270895,1.101178196,2.46719636,1.021593047,1.357514077
1.329477742,1.240670395,1.210580183,2.137429575,3.379702958
3.723198779,0.4242215012,1.481267007,1.747632717,1.00701226
3.969281123,0.5732149083,1.631799853,1.85387945,0.9004832216
0.4468242331,0.3041236283,0.366821749,0.6674766734,0.5972689507
0.8923270895,1.101178196,2.46719636,1.021593047,1.357514077
1.329477742,1.240670395,1.210580183,2.137429575,3.379702958
3.723198779,0.4242215012,1.481267007,1.747632717,1.00701226
3.969281123,0.5732149083,1.631799853,1.85387945,0.9004832216
0.4468242331,0.3041236283,0.366821749,0.6674766734,0.5972689507
0.8923270895,1.101178196,2.46719636,1.021593047,1.357514077
1.329477742,1.240670395,1.210580183,2.137429575,3.379702958
3.723198779,0.4242215012,1.481267007,1.747632717,1.00701226
3.407072028,0.9143026339,1.136211559,1.659565107,0.7806397251
0.3560990846,0.4041912232,0.1759580512,0.4231902643,0.4439664901
0.7006977045,1.305629817,1.377814649,1.165076407,1.19811267
1.3623886,1.326908163,1.40908213,1.171287767,2.675485075
3.058018284,0.8107821075,1.023636557,1.555742408,0.8857330926
3.407072028,0.9143026339,1.136211559,1.659565107,0.7806397251
0.3560990846,0.4041912232,0.1759580512,0.4231902643,0.4439664901
0.7006977045,1.305629817,1.377814649,1.165076407,1.19811267
1.3623886,1.326908163,1.40908213,1.171287767,2.675485075
3.058018284,0.8107821075,1.023636557,1.555742408,0.8857330926
3.407072028,0.9143026339,1.136211559,1.659565107,0.7806397251
0.3560990846,0.4041912232,0.1759580512,0.4231902643,0.4439664901
0.7006977045,1.305629817,1.377814649,1.165076407,1.19811267
1.3623886,1.326908163,1.40908213,1.171287767,2.675485075
3.058018284,0.8107821075,1.023636557,1.555742408,0.8857330926
3.407072028,0.9143026339,1.136211559,1.659565107,0.7806397251
0.3560990846,0.4041912232,0.1759580512,0.4231902643,0.4439664901
0.7006977045,1.305629817,1.377814649,1.165076407,1.19811267
1.3623886,1.326908163,1.40908213,1.171287767,2.675485075
3.058018284,0.8107821075,1.023636557,1.555742408,0.8857330926
1.248358763,1.028055383,1.574228549,1.66911549,0.6060801434
0.1352506956,0.3714953714,0.1828644518,0.5439726258,0.3177275245
0.9345593313,1.576755338,1.018135396,1.279397055,0.8845703259
0.8040151518,1.680748082,1.573789784,1.112792368,2.529492781
1.395560301,1.047231309,1.743966269,1.722665604,0.6486418389
1.248358763,1.028055383,1.574228549,1.66911549,0.6060801434
0.1352506956,0.3714953714,0.1828644518,0.5439726258,0.3177275245
0.9345593313,1.576755338,1.018135396,1.279397055,0.8845703259
0.8040151518,1.680748082,1.573789784,1.112792368,2.529492781
1.395560301,1.047231309,1.743966269,1.722665604,0.6486418389
1.248358763,1.028055383,1.574228549,1.66911549,0.6060801434
0.1352506956,0.3714953714,0.1828644518,0.5439726258,0.3177275245
0.9345593313,1.576755338,1.018135396,1.279397055,0.8845703259
0.8040151518,1.680748082,1.573789784,1.112792368,2.529492781
1.395560301,1.047231309,1.743966269,1.722665604,0.6486418389
1.248358763,1.028055383,1.574228549,1.66911549,0.6060801434
0.1352506956,0.3714953714,0.1828644518,0.5439726258,0.3177275245
0.9345593313,1.576755338,1.018135396,1.279397055,0.8845703259
0.8040151518,1.680748082,1.573789784,1.112792368,2.529492781
1.395560301,1.047231309,1.743966269,1.722665604,0.6486418389
0.9887107302,1.687273458,1.378779514,1.402792673,0.5637113837
0.2443573996,0.6485675348,0.1530251301,0.7652398381,0.4078775268
1.68848108,1.320103184,1.386220059,1.226723313,0.6104144586
0.9565027907,1.390169173,1.319191192,1.682181892,2.073244507
1.305132031,1.618923908,1.409104377,1.48313503,0.6110336041
0.9887107302,1.687273458,1.378779514,1.402792673,0.5637113837
0.2443573996,0.6485675348,0.1530251301,0.7652398381,0.4078775268
1.68848108,1.320103184,1.386220059,1.226723313,0.6104144586
0.9565027907,1.390169173,1.319191192,1.682181892,2.073244507
1.305132031,1.618923908,1.409104377,1.48313503,0.6110336041
0.9887107302,1.687273458,1.378779514,1.402792673,0.5637113837
0.2443573996,0.6485675348,0.1530251301,0.7652398381,0.4078775268
1.68848108,1.320103184,1.386220059,1.226723313,0.6104144586
0.9565027907,1.390169173,1.319191192,1.682181892,2.073244507
1.305132031,1.618923908,1.409104377,1.48313503,0.6110336041
0.9887107302,1.687273458,1.378779514,1.402792673,0.5637113837
0.2443573996,0.6485675348,0.1530251301,0.7652398381,0.4078775268
1.68848108,1.320103184,1.386220059,1.226723313,0.6104144586
0.9565027907,1.390169173,1.319191192,1.682181892,2.073244507
1.305132031,1.618923908,1.409104377,1.48313503,0.6110336041
1.409096837,1.696920317,1.012572336,1.287974635,0.7505176922
0.3344377026,0.4651691558,0.1461398063,0.5344631315,0.4374953361
0.7139025084,1.076885883,1.732544523,1.173888823,0.7971897307
1.190484602,1.218024727,0.9603411447,2.230761758,1.471442487
1.70350136,1.422356565,0.9125990055,1.176758357,0.640463893
1.409096837,1.696920317,1.012572336,1.287974635,0.7505176922
0.3344377026,0.4651691558,0.1461398063,0.5344631315,0.4374953361
